,BTC,MSTR,VIX,DXY,TNX,mnav,premium,premium_sma_7,premium_sma_14,premium_sma_30,premium_mean_90,premium_std_90,premium_zscore,macro_pressure_idx,target
2022-09-23,19297.638671875,19.145000457763672,29.920000076293945,113.19000244140625,3.697000026702881,33.201286174426656,-0.42336569863037,-0.4003320465900582,-0.37944812892059077,-0.35361719456338836,-0.3558821465330675,0.07937457316578655,-0.8501910549660816,2.4202500104904177,1
2022-09-24,18937.01171875,19.145000457763672,29.920000076293945,113.19000244140625,3.697000026702881,32.290006867023095,-0.40709209085625997,-0.39913916802571375,-0.38480498424388887,-0.35715785722342297,-0.3553697260867984,0.07888655373435702,-0.6556550175031315,2.4202500104904177,1
2022-09-25,18802.09765625,19.145000457763672,29.920000076293945,113.19000244140625,3.697000026702881,31.949088385005513,-0.4007653605932341,-0.4015014410953408,-0.3894388035380843,-0.3604949914852399,-0.3546458981691982,0.07815637955112498,-0.5900921036633665,2.4202500104904177,1
2022-09-26,19222.671875,20.01799964904785,32.2599983215332,114.0999984741211,3.878000020980835,33.0118502763538,-0.3936117036315704,-0.40196363073272723,-0.3919786369463187,-0.3639601951592827,-0.35370336184339135,0.07715173707236253,-0.5172708133680517,2.582499921321869,1
2022-09-27,19110.546875,20.60700035095215,32.599998474121094,114.11000061035156,3.9639999866485596,32.7285181752526,-0.37036561690306036,-0.39931121728450375,-0.3932397651648883,-0.36739813619583506,-0.3523731853356307,0.07579408441463138,-0.23738569713438418,2.6209999203681944,1
2022-09-28,19426.720703125,22.047000885009766,30.18000030517578,112.5999984741211,3.7049999237060547,33.52746751782439,-0.3424197376885445,-0.39477586124395486,-0.3916315491939729,-0.3683322384599546,-0.3503686345886616,0.07358891968647892,0.10801757837977324,2.435249996185303,1
2022-09-29,19573.05078125,21.18199920654297,31.84000015258789,112.25,3.746999979019165,33.89723347982624,-0.37511126920875937,-0.3875330682159713,-0.39227782927099814,-0.3707383954054267,-0.3490185704871595,0.07197251751910658,-0.3625369741258949,2.528750002384186,1
2022-09-30,19431.7890625,21.22599983215332,31.6200008392334,112.12000274658203,3.803999900817871,33.54027491056334,-0.3671489011716985,-0.37950209715044675,-0.3899170718702525,-0.3716327008046589,-0.3475916255300056,0.07028759753518322,-0.27824646634000116,2.532000017166138,1
2022-10-01,19312.095703125,21.22599983215332,31.6200008392334,112.12000274658203,3.803999900817871,33.23781809005429,-0.3613900956240943,-0.3729732406887088,-0.3860562043572112,-0.3712084412946815,-0.34607730797526404,0.06846213730023387,-0.22366797550706838,2.532000017166138,1
2022-10-02,19044.107421875,21.22599983215332,31.6200008392334,112.12000274658203,3.803999900817871,32.56063028361453,-0.34810844730991375,-0.3654508245053773,-0.3834761328003591,-0.3703060153364224,-0.344044908305108,0.06556373102378639,-0.06197845884230609,2.532000017166138,1
2022-10-03,19623.580078125,22.45199966430664,30.100000381469727,111.75,3.6510000228881836,34.02491750971038,-0.34013066577166395,-0.3578106762396764,-0.3798871534862018,-0.36934738225481445,-0.3425944097900939,0.06415976396429604,0.038400141556022664,2.417750024795532,1
2022-10-04,20336.84375,24.874000549316406,29.06999969482422,110.06999969482422,3.617000102996826,35.827285356234256,-0.3057246648192363,-0.34857625451341584,-0.3739437358989598,-0.3670066470373881,-0.34063419099663944,0.0625224159453339,0.5583521629734534,2.3577500104904177,1
2022-10-05,20160.716796875,24.2189998626709,28.549999237060547,111.06999969482422,3.759000062942505,35.38222475699719,-0.31550375848309686,-0.3447311146269233,-0.3697534879354391,-0.3652574957835863,-0.3392642682258102,0.06169264241870146,0.3851433300822689,2.3672499775886537,1
2022-10-06,19955.443359375,24.16699981689453,30.520000457763672,112.26000213623047,3.8259999752044678,34.863513012541105,-0.30681111200121525,-0.3349739493115598,-0.36125350876376555,-0.36340136028393233,-0.33781028726240403,0.06088410261239189,0.5091505652721807,2.4825000166893005,1
2022-10-07,19546.849609375,22.030000686645508,31.360000610351562,112.80000305175781,3.882999897003174,33.83102493508905,-0.3488225459053027,-0.33235589855921754,-0.3559289978548322,-0.36365561532202495,-0.3368793364050516,0.060053199406188806,-0.19887715589421728,2.5387500047683718,1
2022-10-08,19416.568359375,22.030000686645508,31.360000610351562,112.80000305175781,3.882999897003174,33.50181324905482,-0.34242363173381263,-0.32964640371774884,-0.35130982220322876,-0.3652221198328158,-0.33619107556512834,0.0596244735460221,-0.10453016685964683,2.5387500047683718,1
2022-10-09,19446.42578125,22.030000686645508,31.360000610351562,112.80000305175781,3.882999897003174,33.5772608840453,-0.34390119662460716,-0.32904536790556216,-0.34724809620546976,-0.3660534867738114,-0.3352968289905872,0.058885865539803295,-0.14611940497340428,2.5387500047683718,1
2022-10-10,19141.484375,22.065000534057617,32.45000076293945,113.13999938964844,3.888000011444092,32.80669509278053,-0.3274238544402096,-0.32723010914392575,-0.3425203926918011,-0.36589774471081543,-0.33425375839606436,0.05817244822054722,0.11740788233565093,2.5945000410079957,1
2022-10-11,19051.41796875,21.636999130249023,33.630001068115234,113.22000122070312,3.938999891281128,32.579103528709666,-0.33586266082546246,-0.33153553714481526,-0.3400558958291155,-0.36589677038918095,-0.3329928870614135,0.05686504991015031,-0.050466389611604046,2.666250026226044,1
2022-10-12,19157.4453125,21.83799934387207,33.56999969482422,113.31999969482422,3.9019999504089355,32.847027275232435,-0.33516055620842977,-0.33434365110557707,-0.3395373828662502,-0.365133654398919,-0.33184811079977133,0.055749605629349414,-0.05941648144887681,2.6539999723434446,1
2022-10-13,19382.904296875,22.054000854492188,31.940000534057617,112.36000061035156,3.9519999027252197,33.4167464971286,-0.34003147624239183,-0.33908941742574517,-0.3370316833686525,-0.3647110428788958,-0.3309254562314053,0.054903643528289636,-0.16585456676103058,2.5850000023841857,1
2022-10-14,19185.65625,20.930999755859375,32.02000045776367,113.30999755859375,4.010000228881836,32.91831435836205,-0.36415335463426024,-0.34127953295845337,-0.3368177157588355,-0.3646849959906592,-0.33011986235963303,0.05385676630706968,-0.631926025424213,2.6035000801086428,1
2022-10-15,19067.634765625,20.930999755859375,32.02000045776367,113.30999755859375,4.010000228881836,32.620082250062836,-0.3583400680781835,-0.3435533095790778,-0.3365998566484133,-0.3644275533222518,-0.32942562096219846,0.05307141953843908,-0.5448214381196763,2.6035000801086428,1
2022-10-16,19268.09375,20.930999755859375,32.02000045776367,113.30999755859375,4.010000228881836,33.12662820526978,-0.3681518195525353,-0.34701768428306756,-0.33803152609431486,-0.3633592971479317,-0.3284815904486015,0.05158126367608212,-0.7690821487634204,2.6035000801086428,1
2022-10-17,19550.7578125,22.113000869750977,31.3700008392334,112.04000091552734,4.014999866485596,33.84090069342071,-0.34655991960491317,-0.34975140787802517,-0.3384907585109755,-0.3610632197745397,-0.32803898947652704,0.051248582247676526,-0.3613939999135452,2.572250008583069,1
2022-10-18,19334.416015625,23.5,30.5,112.12999725341797,3.997999906539917,33.29421997222026,-0.2941717805790999,-0.34379556784283055,-0.3376655524938229,-0.35806129749031496,-0.32763357024099443,0.051371794944352206,0.6513650087200882,2.524499976634979,1
2022-10-19,19139.53515625,22.607999801635742,30.760000228881836,112.9800033569336,4.126999855041504,32.801769552143355,-0.3107688972176662,-0.3403110451298644,-0.3373273481177207,-0.3554077148585749,-0.32746621407108184,0.05140225852426858,0.3248362490829526,2.5697499752044677,1
2022-10-20,19053.740234375,22.10099983215332,29.979999542236328,112.87999725341797,4.22599983215332,32.58497173293571,-0.3217425501150757,-0.3376983413973906,-0.3383938794115679,-0.35316804949439,-0.3274173383765879,0.05140562359903647,0.11039236301801333,2.5554999351501464,1
2022-10-21,19172.46875,23.261999130249023,29.690000534057617,112.01000213623047,4.2129998207092285,32.88499046018349,-0.2926256384834838,-0.32748009623299396,-0.33437981459572363,-0.3504499964447599,-0.3271595000220568,0.05152245416794771,0.6702681791128003,2.537749981880188,1
2022-10-22,19208.189453125,23.261999130249023,29.690000534057617,112.01000213623047,4.2129998207092285,32.97525420037718,-0.29456194669811075,-0.3183689360358407,-0.3309611228074592,-0.3460750339878754,-0.3268567782455195,0.05163417503570846,0.6254545855545234,2.537749981880188,1
2022-10-23,19567.0078125,23.261999130249023,29.690000534057617,112.01000213623047,4.2129998207092285,33.881963316768704,-0.31344004735592457,-0.310552968579182,-0.32878532643112474,-0.3424108456120606,-0.3269176328639704,0.05161488117293981,0.26111821245675465,2.537749981880188,1
2022-10-24,19345.572265625,23.760000228881836,29.850000381469727,111.98999786376953,4.234000205993652,33.322411042480326,-0.2869663543075579,-0.30203960210813124,-0.3258955049930782,-0.3384066543937705,-0.3259237228836372,0.05151212647479495,0.7562756819045561,2.5510000705718996,1
